run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,selected_structure_parameters,true_class,predicted_class,target_score,selected_temperature,similarity_prediction_raw,similarity_prediction_bounded,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",1,1,2.0,0.05,2.414740118351698,2.414740118351698,0.830121636390686,0.8569782376289368,0.8474500179290771,0.8200761675834656
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",1,0,2.0,0.05,2.064928446179419,2.064928446179419,0.8911864161491394,0.8872469067573547,0.8780933618545532,0.8130215406417847
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",1,0,2.0,0.05,1.8643852294030412,1.8643852294030412,0.906998336315155,0.8854488134384155,0.8686093091964722,0.7996019124984741
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",2,2,3.0,0.05,2.662986787347768,2.662986787347768,0.7939026951789856,0.8149298429489136,0.8330787420272827,0.8123809099197388
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",2,2,3.0,0.05,2.5326943221631546,2.5326943221631546,0.8598266839981079,0.8716107606887817,0.8941545486450195,0.8529393076896667
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",3,3,4.0,0.05,2.7742052192130315,2.7742052192130315,0.8033595681190491,0.8128519058227539,0.8151759505271912,0.8374568223953247
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",3,3,4.0,0.05,3.159268353449833,3.159268353449833,0.7622109651565552,0.7810713052749634,0.7999024987220764,0.8424984812736511
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",3,3,4.0,0.05,3.2263964694492597,3.2263964694492597,0.8143261075019836,0.8321648240089417,0.824058473110199,0.8995493054389954
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",0,0,1.0,0.05,2.118508454283828,2.118508454283828,0.91084086894989,0.909454882144928,0.894415557384491,0.8536216616630554
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",0,1,1.0,0.05,2.1188539266111697,2.1188539266111697,0.9034947752952576,0.9073755741119384,0.8901076316833496,0.844068706035614
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",0,0,1.0,0.05,2.062806690738655,2.062806690738655,0.9203634858131408,0.9070637822151184,0.8911519050598145,0.8607863783836365
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",1,1,2.0,0.05,2.264584101050448,2.264584101050448,0.902678608894348,0.921619176864624,0.9078466296195984,0.8661315441131592
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",1,1,2.0,0.05,2.2953952791269576,2.2953952791269576,0.900229811668396,0.9189160466194152,0.9043754935264589,0.8714766502380371
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",1,1,2.0,0.05,2.241256733067451,2.241256733067451,0.8990141153335571,0.9111610054969788,0.9066068530082704,0.8504372835159302
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",2,2,3.0,0.05,2.4628107320707056,2.4628107320707056,0.8824193477630615,0.9153810739517212,0.9274961948394777,0.8626060485839844
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",2,1,3.0,0.05,2.442523708601572,2.442523708601572,0.8886666893959045,0.9098709225654602,0.9089003801345824,0.878982424736023
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",2,2,3.0,0.05,2.404700442775972,2.404700442775972,0.8912513256072998,0.9069597125053406,0.9079921245574952,0.8738648295402527
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",3,3,4.0,0.05,3.097154348496238,3.097154348496238,0.8807765245437622,0.8836710453033447,0.9160858392715454,0.9479003548622132
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",3,3,4.0,0.05,3.085191901761224,3.085191901761224,0.8424965739250183,0.8683457374572754,0.8891938328742981,0.9177629947662354
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",3,3,4.0,0.05,3.179049400206869,3.179049400206869,0.8662204742431641,0.8718906044960022,0.9031619429588318,0.9438061714172364
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",0,1,1.0,0.05,2.2201223814283635,2.2201223814283635,0.8996857404708862,0.9025931358337402,0.8944156169891357,0.856578528881073
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",0,0,1.0,0.05,1.943105572435324,1.943105572435324,0.9346475601196288,0.919851779937744,0.8958515524864197,0.8545315265655518
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",0,0,1.0,0.05,2.1633980732642937,2.1633980732642937,0.9164184927940368,0.9026970863342284,0.8938934206962585,0.8719315528869629
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",1,1,2.0,0.05,2.419743962478571,2.419743962478571,0.8984614014625549,0.9097668528556824,0.901073396205902,0.8900139331817627
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",1,1,2.0,0.05,2.256714291629585,2.256714291629585,0.901726245880127,0.930560290813446,0.9184463024139404,0.8543040156364441
sub-cp035_ses-20220125_level-02B_run-010,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",1,0,2.0,0.05,2.1246024751525328,2.1246024751525328,0.9180509448051452,0.9176684021949768,0.9021176099777222,0.8620373606681824
sub-cp035_ses-20220125_level-03B_run-002,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",2,2,3.0,0.05,2.756989919134117,2.756989919134117,0.8311277031898499,0.8511110544204712,0.8796641826629639,0.8606727123260498
sub-cp035_ses-20220125_level-03B_run-005,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",2,2,3.0,0.05,2.541659461100848,2.541659461100848,0.8969650268554688,0.9171484708786012,0.9348840117454528,0.8939943313598633
sub-cp035_ses-20220125_level-03B_run-011,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",2,1,3.0,0.05,2.4197214842853216,2.4197214842853216,0.8939721584320068,0.922970712184906,0.9229093194007874,0.8773902654647827
sub-cp035_ses-20220125_level-04B_run-004,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",3,3,4.0,0.05,3.1965703823349587,3.1965703823349587,0.822173535823822,0.8392543792724609,0.8539472222328186,0.9054806232452391
sub-cp035_ses-20220125_level-04B_run-006,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",3,3,4.0,0.05,3.2380379128845647,3.2380379128845647,0.8441062569618225,0.8607673645019531,0.8924574255943298,0.9339120388031006
sub-cp035_ses-20220125_level-04B_run-009,sub-cp035,5,multicentroid,1000,44,51,50,"{""centroids_per_class"":3}",3,3,4.0,0.05,3.144990775918701,3.144990775918701,0.8469029664993286,0.8602784276008606,0.8878884315490723,0.9236767292022704
sub-cp004_ses-20210330_level-01B_run-001,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,1.9088068424668416,1.9088068424668416,0.9135071039199828,0.9065025448799132,0.885531485080719,0.7976096868515015
sub-cp004_ses-20210330_level-01B_run-007,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,2.029633930259041,2.029633930259041,0.912284791469574,0.910498023033142,0.8763848543167114,0.8515626788139343
sub-cp004_ses-20210330_level-01B_run-012,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,1,1.0,0.05,1.933274330598356,1.933274330598356,0.9152502417564392,0.9172900915145874,0.8917491436004639,0.7977443933486938
sub-cp004_ses-20210330_level-02B_run-003,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,2.2033438459378933,2.2033438459378933,0.9021939039230348,0.9215825200080872,0.9019951224327089,0.8557388782501221
sub-cp004_ses-20210330_level-02B_run-008,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,2.052151673971119,2.052151673971119,0.8974034190177917,0.9106687307357788,0.8896766901016235,0.805187463760376
sub-cp004_ses-20210330_level-02B_run-010,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,2,2.0,0.05,2.2353795284547973,2.2353795284547973,0.9184045791625975,0.9335832595825196,0.938092052936554,0.8467129468917847
sub-cp004_ses-20210330_level-03B_run-002,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.5215593162609986,2.5215593162609986,0.8766513466835022,0.8964587450027466,0.931211233139038,0.8502492904663086
sub-cp004_ses-20210330_level-03B_run-005,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.3672015695643407,2.3672015695643407,0.8792732954025269,0.8911414742469788,0.8978974223136902,0.8502828478813171
sub-cp004_ses-20210330_level-03B_run-011,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.3886422709421464,2.3886422709421464,0.905123233795166,0.928672969341278,0.9502788782119752,0.8468813896179199
sub-cp004_ses-20210330_level-04B_run-004,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,2.9792297232353167,2.9792297232353167,0.852820873260498,0.8518494963645935,0.8757262229919434,0.9051452875137328
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,2.8299166195049903,2.8299166195049903,0.8670200705528259,0.8572261929512024,0.8803361058235168,0.9005986452102661
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,2.778333578688989,2.778333578688989,0.8683174848556519,0.8575571775436401,0.8866288661956787,0.895075261592865
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,2.155866411620384,2.155866411620384,0.8905173540115356,0.8841930627822876,0.8613113164901733,0.8501482605934143
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,2.0079079567373443,2.0079079567373443,0.8422975540161133,0.8123093843460083,0.8028466701507568,0.7789856195449829
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,2.082161188361755,2.082161188361755,0.8813635110855103,0.8637611269950867,0.847628116607666,0.8289644718170166
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,3,2.0,0.05,3.3185564388207665,3.3185564388207665,0.6817088723182678,0.6931926012039185,0.7374305725097656,0.7808398008346558
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,2.169969907783956,2.169969907783956,0.8934004902839661,0.9108289480209352,0.8858972787857056,0.8450963497161865
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,2,2.0,0.05,2.339982229146092,2.339982229146092,0.892920970916748,0.9171155691146852,0.925573706626892,0.843951404094696
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,3,3.0,0.05,3.228867496270905,3.228867496270905,0.7302170395851135,0.7440654039382935,0.7931147217750549,0.8201099634170532
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.486471324751657,2.486471324751657,0.8628396391868591,0.8663254976272583,0.881799578666687,0.8535834550857544
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.4453311331202183,2.4453311331202183,0.8526766300201416,0.8455628156661987,0.8669455051422119,0.8350939750671387
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,2.838786268305705,2.838786268305705,0.8084211349487305,0.8038719892501831,0.8325545787811279,0.8435279130935669
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.638550129888087,3.638550129888087,0.7452812790870667,0.7568870782852173,0.8007978200912476,0.8908442854881287
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,2.9350434119695223,2.9350434119695223,0.833720326423645,0.832575798034668,0.8618967533111572,0.8808766603469849
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,1.7088709643020998,1.7088709643020998,0.9467934370040894,0.9143142700195312,0.8892621397972107,0.8099024295806885
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,1.768432542967496,1.768432542967496,0.9026329517364502,0.8780824542045593,0.8503804206848145,0.7803999781608582
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,1.7673029560517273,1.7673029560517273,0.9415639638900756,0.9058328866958618,0.8872724771499634,0.8294695615768433
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,1.9806966845283749,1.9806966845283749,0.9333460330963136,0.9412462711334229,0.9212627410888672,0.805827260017395
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,1.9250449264352203,1.9250449264352203,0.9157483577728271,0.9268131256103516,0.893158495426178,0.7834984660148621
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,2.10119835570881,2.10119835570881,0.8724179863929749,0.9033032059669496,0.8789820671081543,0.7737653851509094
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.378595978764166,2.378595978764166,0.8378033638000488,0.8686338067054749,0.8850340843200684,0.7771332263946533
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.343027112636694,2.343027112636694,0.8372223377227783,0.8705681562423706,0.8803085684776306,0.7727213501930237
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.3202473577330167,2.3202473577330167,0.8469343185424805,0.876817524433136,0.8835417032241821,0.7852160334587097
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.069773118436423,3.069773118436423,0.8476312756538391,0.8505260348320007,0.8613845109939575,0.9108705520629884
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.298868223774326,3.298868223774326,0.8404234647750854,0.8437429666519165,0.8685554265975952,0.9300673604011536
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,2.9784768691996657,2.9784768691996657,0.8539739847183228,0.8531731367111206,0.8616772294044495,0.9064249992370604
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,1.8669836322078723,1.8669836322078723,0.9315199851989746,0.9290449619293212,0.8976353406906128,0.8035708665847778
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,1.8179482879542828,1.8179482879542828,0.939239740371704,0.935889720916748,0.8979669809341431,0.7981822490692139
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,1.7810026148477265,1.7810026148477265,0.9545962810516356,0.938791275024414,0.9058427810668944,0.8236095309257507
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,2.0898394004972665,2.0898394004972665,0.9150012135505676,0.9439990520477296,0.9189414978027344,0.8163349628448486
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,2.110372917935483,2.110372917935483,0.8949131965637207,0.9202659726142884,0.9036873579025269,0.7903352379798889
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,1.967960118198943,1.967960118198943,0.9129260182380676,0.9301609992980956,0.894733726978302,0.7983506917953491
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.319398185451424,2.319398185451424,0.9003086686134338,0.9206380844116212,0.9313769340515136,0.842806339263916
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.3599543957537024,2.3599543957537024,0.8510017395019531,0.867741048336029,0.887769877910614,0.7943092584609985
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.267174767504843,2.267174767504843,0.8935849666595459,0.9134215116500854,0.9207653999328612,0.8205784559249878
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.1398591113623366,3.1398591113623366,0.8725700974464417,0.8793125748634338,0.8982633352279663,0.9452226161956788
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,2.8443659760107995,2.8443659760107995,0.8739395141601562,0.8863437175750732,0.8943852186203003,0.9162253737449646
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,2.7886617126508577,2.7886617126508577,0.8745161294937134,0.8845239281654358,0.8899252414703369,0.9100285768508912
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,1,1.0,0.05,2.005211286980695,2.005211286980695,0.9033800959587096,0.9163973927497864,0.8888475894927979,0.8030319213867188
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,1,1.0,0.05,2.1413092921260564,2.1413092921260564,0.9137263894081116,0.9147994518280028,0.8877997398376465,0.869951069355011
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,2.006807912670426,2.006807912670426,0.9194926023483276,0.9179428219795228,0.8800434470176697,0.8562103509902954
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,2.3606349055004667,2.3606349055004667,0.9065186381340028,0.9123178720474244,0.9043366312980652,0.8889456987380981
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,2.0476886759654334,2.0476886759654334,0.9322670698165894,0.9448918104171752,0.927231788635254,0.8290992379188538
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,0,2.0,0.05,1.9588934477607025,1.9588934477607025,0.920230746269226,0.9045681357383728,0.8891792893409729,0.8347570300102234
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,1,3.0,0.05,2.339031542216182,2.339031542216182,0.8970764875411987,0.8975110054016113,0.8880192637443542,0.8777981400489807
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,1,3.0,0.05,2.381889606012221,2.381889606012221,0.8957069516181946,0.9156266450881958,0.9040439128875732,0.8816038966178894
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,2,3.0,0.05,2.258395253365523,2.258395253365523,0.9263734221458436,0.9197453260421752,0.9437296390533448,0.8570522665977478
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.061133161857659,3.061133161857659,0.8422254323959351,0.8469690680503845,0.8756531476974487,0.9057852029800416
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.155034324313577,3.155034324313577,0.8643532395362854,0.870378851890564,0.8869948387145996,0.9382175803184508
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.093911244664961,3.093911244664961,0.8732908964157104,0.8702133893966675,0.8931412100791931,0.9373419284820556
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,3,1.0,0.05,3.0598212035860275,3.0598212035860275,0.6859614849090576,0.6864922642707825,0.7336989045143127,0.7485349178314209
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,3,1.0,0.05,3.135247936353617,3.135247936353617,0.6912951469421387,0.6989002823829651,0.738235592842102,0.7653478384017944
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,3,1.0,0.05,2.9152741067692656,2.9152741067692656,0.6899257898330688,0.6840933561325073,0.7134301066398621,0.7335233688354492
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,3,2.0,0.05,3.35364021036107,3.35364021036107,0.5855576395988464,0.5892959833145142,0.6502091884613037,0.6888490915298462
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,2,2.0,0.05,2.681497183178288,2.681497183178288,0.7187566757202148,0.7284312844276428,0.759528636932373,0.7340037822723389
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,3,2.0,0.05,3.497131742701914,3.497131742701914,0.6076854467391968,0.6170073747634888,0.6668193936347961,0.7310014367103577
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,3,3.0,0.05,3.473193141344692,3.473193141344692,0.5482215881347656,0.5676234364509583,0.633965015411377,0.6794818639755249
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,3,3.0,0.05,3.25063282962755,3.25063282962755,0.6557610630989075,0.6632479429244995,0.707283616065979,0.7443315982818604
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",2,3,3.0,0.05,3.370834949446021,3.370834949446021,0.6384624242782593,0.6513363122940063,0.7065519094467163,0.7476943731307983
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.4719768022493245,3.4719768022493245,0.5898102521896362,0.5865663886070251,0.6297941207885742,0.7012186050415039
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.241955634398447,3.241955634398447,0.6152535080909729,0.6217224597930908,0.6644046306610107,0.7020591497421265
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",3,3,4.0,0.05,3.584235182918269,3.584235182918269,0.6420663595199585,0.6425679922103882,0.6876734495162964,0.772433340549469
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,2.0342639164947243,2.0342639164947243,0.9306898713111876,0.9206724762916564,0.9146305322647096,0.8460730910301208
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,2.092090032228949,2.092090032228949,0.928141951560974,0.9184391498565674,0.8952633142471313,0.8778318762779236
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",0,0,1.0,0.05,2.2041566020691405,2.2041566020691405,0.9008966684341432,0.8969318866729736,0.8929218053817749,0.8547958135604858
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,2.039321494653487,2.039321494653487,0.9056212306022644,0.91885244846344,0.8978010416030884,0.8062988519668579
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,multicentroid,1000,45,51,50,"{""centroids_per_class"":2}",1,1,2.0,0.05,1.955713060110239,1.955713060110239,0.9378284811973572,0.9420647025108336,0.9205166697502136,0.8131355047225952
