run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,selected_structure_parameters,true_class,predicted_class,target_score,selected_temperature,similarity_prediction_raw,similarity_prediction_bounded,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",2,2,3.0,0.05,2.207287230630578,2.207287230630578,0.4573767781257629,0.3824865818023681,0.4594031572341919,0.3857752084732055
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",3,3,4.0,0.05,3.020359357919357,3.020359357919357,0.4633084833621979,0.3108933269977569,0.4462129175662994,0.5010328888893127
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",3,3,4.0,0.05,3.4911235850868976,3.4911235850868976,0.4404563903808594,0.3062783181667328,0.4204804301261902,0.5278535485267639
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",3,3,4.0,0.05,3.771800076080199,3.771800076080199,0.4004198312759399,0.3103891611099243,0.4120599329471588,0.544091522693634
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",0,0,1.0,0.05,1.210741047869217,1.210741047869217,0.5564786195755005,0.4588023126125335,0.4079714715480804,0.2575486302375793
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",0,0,1.0,0.05,1.539548559028583,1.539548559028583,0.513755202293396,0.4710594117641449,0.4328178167343139,0.3229198753833771
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",0,0,1.0,0.05,1.191565145342686,1.191565145342686,0.5095497965812683,0.3522607386112213,0.3393935859203338,0.341064989566803
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",1,1,2.0,0.05,2.1043962832861163,2.1043962832861163,0.4365647137165069,0.526918351650238,0.4682221412658691,0.2582231760025024
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",1,1,2.0,0.05,1.9976045144060015,1.9976045144060015,0.449510246515274,0.5209590196609497,0.4443759322166443,0.2903671860694885
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",1,1,2.0,0.05,2.252108884705637,2.252108884705637,0.4199753701686859,0.4875287413597107,0.4716499149799347,0.2874470353126526
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",2,2,3.0,0.05,2.9956673795295767,2.9956673795295767,0.3669830858707428,0.4111982583999634,0.5329200625419617,0.439543753862381
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",2,2,3.0,0.05,3.0013602067837875,3.0013602067837875,0.371790736913681,0.3963115215301513,0.48782879114151,0.4366010129451751
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",2,2,3.0,0.05,2.8395247225192555,2.8395247225192555,0.3640893697738647,0.4365951716899872,0.5050845742225647,0.4068064987659454
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",3,3,4.0,0.05,3.793677377487061,3.793677377487061,0.3641240000724792,0.3725791871547699,0.4385969340801239,0.5496742725372314
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",3,3,4.0,0.05,3.647179221853935,3.647179221853935,0.3739386200904846,0.3377900421619415,0.4616976082324981,0.5246641039848328
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,onlinehd,2000,42,51,50,"{""epochs"":5,""learning_rate"":0.1,""margin_threshold"":0.1}",3,3,4.0,0.05,3.611490360660695,3.611490360660695,0.3495476245880127,0.3305668830871582,0.4378225207328796,0.4961295425891876
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.169266358247356,1.169266358247356,0.5608142018318176,0.4046836495399475,0.3681794703006744,0.3904719948768616
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.420819043001572,1.420819043001572,0.5339076519012451,0.489976018667221,0.3821524679660797,0.3735315501689911
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.1774682823696827,1.1774682823696827,0.5682466626167297,0.4639189839363098,0.3637264668941498,0.3611823618412018
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,2,2.0,0.05,2.534834152196396,2.534834152196396,0.404760330915451,0.4242555201053619,0.4525730013847351,0.3910763263702392
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,1,2.0,0.05,1.9070327369400024,1.9070327369400024,0.465808242559433,0.5002968311309814,0.430410772562027,0.3440395593643188
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,1,2.0,0.05,1.8640217161294887,1.8640217161294887,0.4771426916122436,0.491468071937561,0.420603483915329,0.381636768579483
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,3,3.0,0.05,3.667629404603184,3.667629404603184,0.4054255485534668,0.3091523051261902,0.3575614392757416,0.5181417465209961
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.805684709118323,2.805684709118323,0.4011878669261932,0.4143583476543426,0.5123923420906067,0.3951146900653839
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.980727066710513,2.980727066710513,0.433680921792984,0.3816470205783844,0.4903269708156585,0.4736558794975281
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.6403875533334418,3.6403875533334418,0.4007273912429809,0.2968236207962036,0.3846291005611419,0.5117084980010986
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.978186373729232,3.978186373729232,0.3820568025112152,0.3145661056041717,0.3912356495857239,0.650337278842926
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.75742039375821,3.75742039375821,0.4529991745948791,0.3095494508743286,0.3703948259353637,0.5787897706031799
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.139772274609427,1.139772274609427,0.5707630515098572,0.426073670387268,0.3704585433006286,0.3760935366153717
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.219039954204866,1.219039954204866,0.5426594614982605,0.4514206349849701,0.3481531739234924,0.3480201661586761
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.259288929300396,1.259288929300396,0.5282073020935059,0.4545997083187103,0.3499301970005035,0.3169980347156524
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,1,2.0,0.05,2.049826836393795,2.049826836393795,0.444264680147171,0.4947442412376404,0.4461736381053924,0.3302527070045471
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,1,2.0,0.05,2.008206586716245,2.008206586716245,0.4333155453205108,0.4895563423633575,0.4208637773990631,0.331572562456131
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,1,2.0,0.05,1.8505549374927937,1.8505549374927937,0.4781583249568939,0.5135861039161682,0.4235582053661346,0.3486840426921844
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.7334703709725887,2.7334703709725887,0.4179513156414032,0.3863607347011566,0.5000128746032715,0.3915999829769134
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.526030682218172,2.526030682218172,0.4441251158714294,0.42000812292099,0.4891983866691589,0.4056848585605621
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.6696844044298293,2.6696844044298293,0.4174350798130035,0.4151210784912109,0.4867036342620849,0.4026131927967071
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.981955010903487,3.981955010903487,0.383908212184906,0.3158748149871826,0.3707108199596405,0.6569333076477051
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.985440670499601,3.985440670499601,0.3769209384918213,0.3006606996059418,0.3786289989948272,0.6628972887992859
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.977033581987152,3.977033581987152,0.3987165093421936,0.3031642735004425,0.3790956139564514,0.6558269262313843
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.5342333349808897,1.5342333349808897,0.5368301272392273,0.3946671485900879,0.3806634843349457,0.4509505927562713
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.354292701933992,1.354292701933992,0.5659051537513733,0.3625247180461883,0.322449117898941,0.4619159400463104
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.3356457959582395,1.3356457959582395,0.5496350526809692,0.4142776429653168,0.3948327004909515,0.4240225553512573
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,1.475824110991554,1.475824110991554,0.543936550617218,0.3553354144096374,0.4120683670043945,0.4458182156085968
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,2.0214713462996152,2.0214713462996152,0.4930858612060547,0.4045164585113525,0.401218980550766,0.4519649446010589
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,3,2.0,0.05,2.8185175728532874,2.8185175728532874,0.4452052116394043,0.4014767110347748,0.466746985912323,0.4684477150440216
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,3,3.0,0.05,3.4895315362813317,3.4895315362813317,0.4211826920509338,0.3737404644489288,0.4227484166622162,0.5184513926506042
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,3,3.0,0.05,3.195398481951276,3.195398481951276,0.4272608757019043,0.3587347567081451,0.4688938558101654,0.4921927750110626
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,3,3.0,0.05,2.937937464923776,2.937937464923776,0.4702735245227813,0.3333416879177093,0.4612967669963836,0.5005701780319214
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.912097083956576,3.912097083956576,0.4235864877700805,0.2926526665687561,0.4076509177684784,0.610776960849762
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.967129203767681,3.967129203767681,0.392344981431961,0.3090394735336303,0.3465437591075897,0.628868043422699
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.957374636018084,3.957374636018084,0.3557180166244507,0.319465160369873,0.4338352978229522,0.6203216314315796
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.4169448122766322,1.4169448122766322,0.5056313872337341,0.4279294013977051,0.391582041978836,0.3569084107875824
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.107380829484561,1.107380829484561,0.5893552303314209,0.3795072734355926,0.3703237175941467,0.4034722745418548
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.2101741962881492,1.2101741962881492,0.5533291101455688,0.3721523582935333,0.2790027558803558,0.4167551100254059
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,1,2.0,0.05,2.1093758448853683,2.1093758448853683,0.4487121403217315,0.4988178014755249,0.4589617848396301,0.3589587807655334
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,1.4523181833584524,1.4523181833584524,0.5266625285148621,0.4930785298347473,0.3463095128536224,0.3781011700630188
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,1.5317817160205374,1.5317817160205374,0.5209470987319946,0.4711406826972961,0.4413678646087646,0.3350453972816467
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.8372551644559665,2.8372551644559665,0.3826386630535126,0.4165638387203216,0.5177068710327148,0.3781315684318542
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.559027066907519,2.559027066907519,0.4327893555164337,0.433550477027893,0.5029968023300171,0.3592356741428375
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.861958659210935,2.861958659210935,0.4034916460514068,0.4114266335964203,0.4924574196338653,0.4330194890499115
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.950259144028326,3.950259144028326,0.3943832516670227,0.3107802867889404,0.4006182253360748,0.6184313893318176
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.8618855993234127,3.8618855993234127,0.4459889233112335,0.2966298162937164,0.386761724948883,0.6034325957298279
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.796912015500768,3.796912015500768,0.4626318216323852,0.2707518637180328,0.3846372663974762,0.5973199605941772
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.246656758567439,1.246656758567439,0.5597485899925232,0.3546892702579498,0.3707659542560577,0.4271533191204071
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.053515512168581,1.053515512168581,0.5919039249420166,0.3817986249923706,0.3266900479793548,0.3620053231716156
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.0294117381880563,1.0294117381880563,0.6132392287254333,0.3669900000095367,0.3023386001586914,0.3591252863407135
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,1.4855502816727877,1.4855502816727877,0.5073187351226807,0.3835272789001465,0.4048143327236175,0.391367107629776
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,1.888945653990572,1.888945653990572,0.4831994175910949,0.4294959604740143,0.4589466452598572,0.3563437759876251
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,1.2185563077791797,1.2185563077791797,0.5424168109893799,0.4231021404266357,0.3810394406318664,0.3624464571475982
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,3,3.0,0.05,2.840033453493609,2.840033453493609,0.4244324266910553,0.3285573124885559,0.4126385748386383,0.4474234282970428
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.723061710174398,2.723061710174398,0.4367513358592987,0.3867450654506683,0.4945692420005798,0.4296931028366089
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.4088934280025507,3.4088934280025507,0.4668290913105011,0.2615065276622772,0.3533968925476074,0.5384168028831482
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.491084298346417,3.491084298346417,0.4231229126453399,0.2507309019565582,0.3711698651313782,0.5067856907844543
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.968015696956848,3.968015696956848,0.3886480331420898,0.2762168049812317,0.3909222483634949,0.6323941349983215
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.7856757735241344,1.7856757735241344,0.4959366917610168,0.4064620435237884,0.4190843999385834,0.4203967452049255
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.584700932849167,1.584700932849167,0.5130897164344788,0.4037687480449676,0.4018675982952118,0.4212758541107178
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.3558568154093442,1.3558568154093442,0.5399114489555359,0.4087477028369903,0.3833047747611999,0.4193914532661438
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,1.9251019968800829,1.9251019968800829,0.4765277504920959,0.4362810850143432,0.4064401984214782,0.4166925847530365
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,2.0606054755001724,2.0606054755001724,0.4779601395130157,0.4237740039825439,0.3973522782325744,0.4392244219779968
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,2.071355783474893,2.071355783474893,0.4610830247402191,0.4315252602100372,0.4061404764652252,0.4171718060970306
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.6678272139413624,2.6678272139413624,0.4173525869846344,0.4279082119464874,0.4644601941108703,0.4277602434158325
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.4957299737748384,2.4957299737748384,0.4421067833900451,0.4031243920326233,0.4553788602352142,0.4248628616333008
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.991103564951572,2.991103564951572,0.4070707857608795,0.4011209309101105,0.4848146140575409,0.4586222469806671
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.705030145890433,3.705030145890433,0.4356854557991028,0.3396143019199371,0.4332345426082611,0.5611353516578674
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.9354512725429855,3.9354512725429855,0.4309808611869812,0.2930549681186676,0.3619075417518616,0.6275894641876221
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",3,3,4.0,0.05,3.872611107495601,3.872611107495601,0.4246446490287781,0.3121765553951263,0.4262336492538452,0.5966197848320007
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.602320448506448,1.602320448506448,0.5040716528892517,0.4402569830417633,0.3983688354492187,0.4037754833698272
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.1914973057631355,1.1914973057631355,0.5690078735351562,0.3703819811344147,0.401559442281723,0.4082509875297546
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",0,0,1.0,0.05,1.5103573927342713,1.5103573927342713,0.5426410436630249,0.3768029510974884,0.3551599681377411,0.4579408168792724
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,2.097143172633058,2.097143172633058,0.4734229445457458,0.4249151349067688,0.4333555400371551,0.4254393577575683
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,1,2.0,0.05,2.0914738751157884,2.0914738751157884,0.4528297781944275,0.482246458530426,0.4441328942775726,0.3851242959499359
sub-cp035_ses-20220125_level-02B_run-010,sub-cp035,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",1,0,2.0,0.05,1.8295971678128788,1.8295971678128788,0.4912545680999756,0.4413289427757263,0.4441305100917816,0.3940717577934265
sub-cp035_ses-20220125_level-03B_run-002,sub-cp035,5,onlinehd,2000,42,51,50,"{""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.1}",2,2,3.0,0.05,2.924498034579638,2.924498034579638,0.3786896169185638,0.3983060419559479,0.5058660507202148,0.4173956215381622
