run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,selected_structure_parameters,true_class,predicted_class,target_score,selected_temperature,similarity_prediction_raw,similarity_prediction_bounded,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.5276731335358318,1.5276731335358318,0.9295927286148072,0.896755039691925,0.8429544568061829,0.694526731967926
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,2.015146887274248,2.015146887274248,0.8740532994270325,0.9138833284378052,0.8736437559127808,0.7081682682037354
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,2.065910410202392,2.065910410202392,0.869986891746521,0.912890613079071,0.8809772729873657,0.6943318247795105
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,1.8764778402864368,1.8764778402864368,0.89317786693573,0.9223785996437072,0.8628334999084473,0.697735071182251
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.219947603780287,2.219947603780287,0.8594839572906494,0.8858744502067566,0.8897740244865417,0.7400093078613281
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.148446412088006,2.148446412088006,0.8518801331520081,0.8565438389778137,0.8701557517051697,0.6972925066947937
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.272094059874101,2.272094059874101,0.8597361445426941,0.8891059160232544,0.9001620411872864,0.7295377254486084
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.1493016509716103,3.1493016509716103,0.8325416445732117,0.8492149114608765,0.8618906736373901,0.9102157354354858
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,2,4.0,0.05,2.682839891483276,2.682839891483276,0.8341822624206543,0.8497413992881775,0.867097020149231,0.8551244139671326
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.1382308045223586,3.1382308045223586,0.820796549320221,0.843080461025238,0.858365535736084,0.9000923037528992
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,1.9004105178359207,1.9004105178359207,0.8851532340049744,0.9076716303825378,0.8614917993545532,0.7066695690155029
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,1.9841090143406688,1.9841090143406688,0.8723528981208801,0.8844426274299622,0.8412630558013916,0.7937291264533997
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,1.8482334118440424,1.8482334118440424,0.8718321919441223,0.899378776550293,0.8041120171546936,0.7712199687957764
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,2.3622431006301063,2.3622431006301063,0.8482463359832764,0.8756929039955139,0.8674513101577759,0.8261629939079285
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,0,2.0,0.05,1.7921356111590492,1.7921356111590492,0.9021734595298768,0.8967355489730835,0.8635575175285339,0.7104629874229431
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,0,2.0,0.05,1.5874852758169586,1.5874852758169586,0.9067381620407104,0.868757963180542,0.8299698233604431,0.7424554228782654
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,1,3.0,0.05,2.333726306088764,2.333726306088764,0.842476487159729,0.8722665905952454,0.8355128765106201,0.8323071002960205
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,1,3.0,0.05,2.3564022635688664,2.3564022635688664,0.8248817324638367,0.8915913701057434,0.8676133751869202,0.8090221285820007
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.186451488613341,2.186451488613341,0.8891651034355164,0.8778516054153442,0.9103050231933594,0.7409045696258545
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.3517165014609422,3.3517165014609422,0.7992857098579407,0.801985502243042,0.8204725384712219,0.8940703868865967
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.145111128057207,3.145111128057207,0.8372762203216553,0.8261010646820068,0.858116626739502,0.9045231342315674
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.266504197194461,3.266504197194461,0.8438687324523926,0.8353193998336792,0.8592996001243591,0.9247389435768129
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,2,1.0,0.05,3.046414363447209,3.046414363447209,0.6758589148521423,0.7497814893722534,0.8008743524551392,0.7769514918327332
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,2.7422535713117764,2.7422535713117764,0.6692431569099426,0.7671076059341431,0.7420359253883362,0.7464588284492493
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,2.511246319937652,2.511246319937652,0.7287035584449768,0.7763857841491699,0.7139015793800354,0.7541083693504333
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,3.0509731349109783,3.0509731349109783,0.6064366698265076,0.674282431602478,0.7288029193878174,0.7043238878250122
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,2.478927747246386,2.478927747246386,0.7342792749404907,0.7195974588394165,0.7562857866287231,0.7146314978599548
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,2,2.0,0.05,3.02319100205212,3.02319100205212,0.6365031003952026,0.692275881767273,0.7290792465209961,0.7209919691085815
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,3,3.0,0.05,3.214696881307388,3.214696881307388,0.5601576566696167,0.6487427353858948,0.6711758375167847,0.6936395764350891
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,3.034532811184957,3.034532811184957,0.6350132822990417,0.6977261900901794,0.7264063954353333,0.7253111004829407
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,3.069279460626093,3.069279460626093,0.6506490707397461,0.734116792678833,0.7867090106010437,0.7629693746566772
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.294281101292434,3.294281101292434,0.6082115173339844,0.6750055551528931,0.7125201225280762,0.7386589646339417
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,2,4.0,0.05,3.0203504295750925,3.0203504295750925,0.5980773568153381,0.6540098786354065,0.696463942527771,0.6823863983154297
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.4120453600359806,3.4120453600359806,0.6309345364570618,0.6759337186813354,0.7031166553497314,0.7590976357460022
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.7712243563613792,1.7712243563613792,0.8991713523864746,0.8821367025375366,0.8576229810714722,0.728379487991333
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,1,1.0,0.05,1.868405414955113,1.868405414955113,0.8814623951911926,0.8887957334518433,0.821931779384613,0.7941729426383972
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",0,0,1.0,0.05,1.8940268966298512,1.8940268966298512,0.8644887208938599,0.8357448577880859,0.8370742201805115,0.7455645799636841
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,1.9456391227195595,1.9456391227195595,0.8821915984153748,0.8958955407142639,0.8688517212867737,0.7107993960380554
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,1.7474426838048085,1.7474426838048085,0.9020226001739502,0.9075292944908142,0.8469253778457642,0.7109789848327637
sub-cp043_ses-20220127_level-02B_run-010,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",1,1,2.0,0.05,1.9209645514864928,1.9209645514864928,0.8638786673545837,0.8967078328132629,0.8238043189048767,0.764423131942749
sub-cp043_ses-20220127_level-03B_run-002,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.7400519451233776,2.7400519451233776,0.797835648059845,0.8219992518424988,0.8895018696784973,0.7999384999275208
sub-cp043_ses-20220127_level-03B_run-005,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.3238120609088844,2.3238120609088844,0.8688958883285522,0.8674724102020264,0.9064131379127502,0.764209508895874
sub-cp043_ses-20220127_level-03B_run-011,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",2,2,3.0,0.05,2.636911921949546,2.636911921949546,0.8063085079193115,0.8439013957977295,0.8884893655776978,0.7960027456283569
sub-cp043_ses-20220127_level-04B_run-004,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.31210334504088,3.31210334504088,0.7844638824462891,0.8069809079170227,0.8291492462158203,0.8849583864212036
sub-cp043_ses-20220127_level-04B_run-006,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.3541527017238897,3.3541527017238897,0.7994539737701416,0.7918022274971008,0.8499812483787537,0.8963955640792847
sub-cp043_ses-20220127_level-04B_run-009,sub-cp043,1,hybrid,1000,44,51,50,"{""centroids_per_class"":3,""epochs"":1,""learning_rate"":0.1,""margin_threshold"":0.0}",3,3,4.0,0.05,3.1452528358787606,3.1452528358787606,0.8113080859184265,0.8196963667869568,0.8443470597267151,0.8856543302536011
sub-cp009_ses-20210129_level-01B_run-001,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,0,1.0,0.05,2.2758273117810788,2.2758273117810788,0.8331540822982788,0.8141655325889587,0.819595456123352,0.8013288974761963
sub-cp009_ses-20210129_level-01B_run-007,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,1,1.0,0.05,2.316142968114336,2.316142968114336,0.827462911605835,0.8429925441741943,0.8341324925422668,0.7996786832809448
sub-cp009_ses-20210129_level-01B_run-012,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,1,1.0,0.05,2.1403583521927105,2.1403583521927105,0.8506193161010742,0.8680170774459839,0.8399055004119873,0.7976974248886108
sub-cp009_ses-20210129_level-02B_run-003,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,1,2.0,0.05,2.300547936695111,2.300547936695111,0.8186284303665161,0.8495175242424011,0.8188177347183228,0.7993571758270264
sub-cp009_ses-20210129_level-02B_run-008,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,1,2.0,0.05,2.32458177169004,2.32458177169004,0.8291981220245361,0.8530075550079346,0.8482682108879089,0.7957429885864258
sub-cp009_ses-20210129_level-02B_run-010,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,1,2.0,0.05,2.0967928381749736,2.0967928381749736,0.8067394495010376,0.8234801888465881,0.7853140234947205,0.752532958984375
sub-cp009_ses-20210129_level-03B_run-002,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",2,2,3.0,0.05,2.5999390716656494,2.5999390716656494,0.7987480759620667,0.8284022808074951,0.8389511108398438,0.8110774755477905
sub-cp009_ses-20210129_level-03B_run-005,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",2,2,3.0,0.05,2.483712306679197,2.483712306679197,0.8310334086418152,0.8798426389694214,0.8851495981216431,0.8211285471916199
sub-cp009_ses-20210129_level-03B_run-011,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",2,2,3.0,0.05,2.4652374361713294,2.4652374361713294,0.8366671204566956,0.8886634707450867,0.8901660442352295,0.8252890110015869
sub-cp009_ses-20210129_level-04B_run-004,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",3,3,4.0,0.05,3.0245371718630003,3.0245371718630003,0.7856907844543457,0.8065078258514404,0.8229265213012695,0.8513920903205872
sub-cp009_ses-20210129_level-04B_run-006,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",3,3,4.0,0.05,2.9709666641061885,2.9709666641061885,0.7651196718215942,0.824275553226471,0.8381177186965942,0.8443174362182617
sub-cp009_ses-20210129_level-04B_run-009,sub-cp009,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",3,3,4.0,0.05,2.926031217230048,2.926031217230048,0.8048953413963318,0.8208242654800415,0.849068284034729,0.856598973274231
sub-cp013_ses-20210319_level-01B_run-001,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,2,1.0,0.05,2.5695723946082767,2.5695723946082767,0.8440588116645813,0.8649939298629761,0.8722963929176331,0.8520458936691284
sub-cp013_ses-20210319_level-01B_run-007,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,0,1.0,0.05,1.8845605788068325,1.8845605788068325,0.8592362403869629,0.8005223274230957,0.8033006191253662,0.7855381965637207
sub-cp013_ses-20210319_level-01B_run-012,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,0,1.0,0.05,1.931212070944449,1.931212070944449,0.872645378112793,0.8449456691741943,0.8222920298576355,0.8017663955688477
sub-cp013_ses-20210319_level-02B_run-003,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,1,2.0,0.05,2.649503712399288,2.649503712399288,0.8037728667259216,0.8589208126068115,0.8576170802116394,0.836092472076416
sub-cp013_ses-20210319_level-02B_run-008,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,2,2.0,0.05,2.866339975938238,2.866339975938238,0.7788286209106445,0.8220227956771851,0.8478630781173706,0.8335968852043152
sub-cp013_ses-20210319_level-02B_run-010,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,0,2.0,0.05,2.303662826112608,2.303662826112608,0.8404133319854736,0.8289740085601807,0.8360130786895752,0.8091394901275635
sub-cp013_ses-20210319_level-03B_run-002,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",2,2,3.0,0.05,2.587235967065435,2.587235967065435,0.7972337603569031,0.8291305899620056,0.8522677421569824,0.7988016605377197
sub-cp013_ses-20210319_level-03B_run-005,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",2,2,3.0,0.05,2.909243469693505,2.909243469693505,0.753023087978363,0.7981235384941101,0.8217443823814392,0.8153159618377686
sub-cp013_ses-20210319_level-03B_run-011,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",2,2,3.0,0.05,2.829193234503701,2.829193234503701,0.810232400894165,0.826116144657135,0.855526328086853,0.8490710258483887
sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",3,3,4.0,0.05,2.867858557543604,2.867858557543604,0.6676980257034302,0.6740305423736572,0.6882222890853882,0.7102899551391602
sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",3,3,4.0,0.05,2.763889828344632,2.763889828344632,0.8207232356071472,0.8235323429107666,0.8306853771209717,0.8514158725738525
sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",3,3,4.0,0.05,2.844962622309513,2.844962622309513,0.7759637832641602,0.7778669595718384,0.8105031847953796,0.8128082156181335
sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,0,1.0,0.05,1.5442554096439782,1.5442554096439782,0.89409339427948,0.8570084571838379,0.7953112125396729,0.7453241944313049
sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,0,1.0,0.05,1.7285792195302982,1.7285792195302982,0.9019699096679688,0.8623168468475342,0.8348923325538635,0.7961037158966064
sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,0,1.0,0.05,1.769265441065332,1.769265441065332,0.8971147537231445,0.8620088696479797,0.8275855779647827,0.8043012022972107
sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,1,2.0,0.05,1.9607007755985937,1.9607007755985937,0.8595976829528809,0.9126055836677552,0.8323431015014648,0.7535765171051025
sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,1,2.0,0.05,1.9100621421705328,1.9100621421705328,0.8883201479911804,0.8936306238174438,0.8497093915939331,0.7923377752304077
sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,0,2.0,0.05,1.898465845927876,1.898465845927876,0.8943437337875366,0.8689661026000977,0.8624646067619324,0.7889071702957153
sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",2,2,3.0,0.05,2.3705550190192715,2.3705550190192715,0.8332518339157104,0.8718031644821167,0.8749653100967407,0.7925530076026917
sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",2,2,3.0,0.05,2.372710978111681,2.372710978111681,0.8480842113494873,0.8415207862854004,0.8557190895080566,0.8221534490585327
sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",2,0,3.0,0.05,1.9150775610332484,1.9150775610332484,0.899132490158081,0.8579473495483398,0.863219141960144,0.8097343444824219
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",3,3,4.0,0.05,3.1845873592010423,3.1845873592010423,0.8185388445854187,0.8597285747528076,0.8796989917755127,0.9140851497650146
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",3,2,4.0,0.05,2.7763298907747838,2.7763298907747838,0.8261088132858276,0.8346939086914062,0.8575798273086548,0.8571889400482178
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",3,3,4.0,0.05,3.017268084881508,3.017268084881508,0.8610602617263794,0.8763328790664673,0.8940994143486023,0.9235793352127076
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,0,1.0,0.05,1.9044720366551755,1.9044720366551755,0.8706111907958984,0.8395355939865112,0.8099578619003296,0.8016384840011597
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,0,1.0,0.05,1.7962784967480716,1.7962784967480716,0.8956958055496216,0.8807132840156555,0.8354225158691406,0.7933772802352905
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",0,1,1.0,0.05,1.872791130331132,1.872791130331132,0.876549243927002,0.8888342976570129,0.825360119342804,0.7794727683067322
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,1,2.0,0.05,2.085843803824001,2.085843803824001,0.8709844350814819,0.8930404186248779,0.8693330883979797,0.7838133573532104
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,hybrid,1000,44,51,50,"{""centroids_per_class"":2,""epochs"":3,""learning_rate"":0.05,""margin_threshold"":0.0}",1,1,2.0,0.05,2.03182868972768,2.03182868972768,0.8693873286247253,0.8904168605804443,0.8509421348571777,0.7910516858100891
